id,geometry,novos_ET
Rua Estrela e Vigorosa Sport,"{'type': 'MultiLineString', 'coordinates': [[[-8.5906311, 41.1672017], [-8.5904637, 41.1671591], [-8.5895153, 41.1671859]], [[-8.5885281, 41.1671136], [-8.5893045, 41.1671906], [-8.5895153, 41.1671859]], [[-8.5889413, 41.1668322], [-8.5895153, 41.1671859]], [[-8.5895153, 41.1671859], [-8.5889413, 41.1668322]], [[-8.5895153, 41.1671859], [-8.5904637, 41.1671591], [-8.5906311, 41.1672017]], [[-8.5895153, 41.1671859], [-8.5893045, 41.1671906], [-8.5885281, 41.1671136]]]}",0
Avenida Dom João II,"{'type': 'MultiLineString', 'coordinates': [[[-8.5906311, 41.1672017], [-8.5904701, 41.1673363], [-8.5901805, 41.1681051], [-8.590124, 41.1681904], [-8.5898458, 41.1684375], [-8.5905991, 41.1689201]], [[-8.5905991, 41.1689201], [-8.5898458, 41.1684375], [-8.590124, 41.1681904], [-8.5901805, 41.1681051], [-8.5904701, 41.1673363], [-8.5906311, 41.1672017]]]}",0
Rua da Vigorosa,"{'type': 'MultiLineString', 'coordinates': [[[-8.5902664, 41.1662948], [-8.5910355, 41.1664721]], [[-8.5859983, 41.1657019], [-8.5858527, 41.1658083], [-8.5856256, 41.1661409], [-8.585463, 41.1663234], [-8.5852378, 41.1663986], [-8.5846206, 41.1664355], [-8.5841911, 41.1668657], [-8.5838134, 41.1669348], [-8.583534, 41.1669279], [-8.583195, 41.1668799]], [[-8.5859983, 41.1657019], [-8.586382, 41.1658842], [-8.5864915, 41.1659236], [-8.5865963, 41.1659489], [-8.5867279, 41.165972], [-8.5868454, 41.1659846]], [[-8.5870973, 41.1659747], [-8.5872991, 41.165583]], [[-8.5870973, 41.1659747], [-8.5869655, 41.1659867], [-8.5868454, 41.1659846]], [[-8.5893631, 41.1660806], [-8.5901908, 41.1662776], [-8.5902664, 41.1662948]], [[-8.5872991, 41.165583], [-8.5870973, 41.1659747]], [[-8.5872991, 41.165583], [-8.5874582, 41.1656312], [-8.5877761, 41.1657076]], [[-8.5886652, 41.165895], [-8.5887695, 41.165919]], [[-8.5887695, 41.165919], [-8.5888706, 41.1659451], [-8.5893631, 41.1660806]], [[-8.583195, 41.1668799], [-8.5828291, 41.1668013], [-8.5824778, 41.166713], [-8.5821792, 41.1665494]], [[-8.5868454, 41.1659846], [-8.5867279, 41.165972], [-8.5865963, 41.1659489], [-8.5864915, 41.1659236], [-8.586382, 41.1658842], [-8.5859983, 41.1657019]], [[-8.5868454, 41.1659846], [-8.5869655, 41.1659867], [-8.5870973, 41.1659747]], [[-8.5910355, 41.1664721], [-8.5918754, 41.1666724]], [[-8.5877761, 41.1657076], [-8.5885176, 41.1658694], [-8.5886652, 41.165895]]]}",0
Rua Fernando de Bulhões,"{'type': 'MultiLineString', 'coordinates': [[[-8.5906172, 41.1643162], [-8.5904841, 41.1642598], [-8.590135, 41.1641194]], [[-8.5897171, 41.1639513], [-8.5895697, 41.1638996]], [[-8.590135, 41.1641194], [-8.5898719, 41.1640136], [-8.5897171, 41.1639513]]]}",0
Avenida dos Combatentes da Grande Guerra,"{'type': 'MultiLineString', 'coordinates': [[[-8.5990021, 41.1654709], [-8.5986596, 41.1654278]], [[-8.5919362, 41.1646532], [-8.5919477, 41.1645236]], [[-8.5919362, 41.1646532], [-8.5927411, 41.1647661]], [[-8.5927411, 41.1647661], [-8.5934001, 41.1648499]], [[-8.5927411, 41.1647661], [-8.5927488, 41.1647205], [-8.592748, 41.1646783], [-8.5927365, 41.1646281]], [[-8.591231, 41.164548], [-8.5919362, 41.1646532]], [[-8.5974803, 41.1652687], [-8.5974529, 41.1653961]], [[-8.5974803, 41.1652687], [-8.5958142, 41.1650495]], [[-8.5919477, 41.1645236], [-8.5919362, 41.1646532]], [[-8.5919477, 41.1645236], [-8.5907407, 41.1643565], [-8.5906749, 41.1643383], [-8.5906172, 41.1643162]], [[-8.5942307, 41.1649573], [-8.5956032, 41.1651454]], [[-8.5974529, 41.1653961], [-8.5974803, 41.1652687]], [[-8.5974529, 41.1653961], [-8.5983697, 41.1655202]], [[-8.5986596, 41.1654278], [-8.5983938, 41.1654019], [-8.5974803, 41.1652687]], [[-8.5983697, 41.1655202], [-8.5986056, 41.1655463]], [[-8.5983697, 41.1655202], [-8.5984052, 41.1655549], [-8.5984226, 41.165584], [-8.5984375, 41.1656148], [-8.5984492, 41.1656669], [-8.5984529, 41.1657057], [-8.5984464, 41.1657333]], [[-8.5934001, 41.1648499], [-8.5942307, 41.1649573]], [[-8.5934292, 41.1647178], [-8.5927365, 41.1646281]], [[-8.5927365, 41.1646281], [-8.5919477, 41.1645236]], [[-8.5956309, 41.1650266], [-8.5956086, 41.1650455], [-8.5955903, 41.1650694], [-8.5955847, 41.1650953], [-8.5955873, 41.1651183], [-8.5956032, 41.1651454]], [[-8.5956309, 41.1650266], [-8.5935669, 41.1647371], [-8.5934292, 41.1647178]], [[-8.5958142, 41.1650495], [-8.5956309, 41.1650266]], [[-8.5956032, 41.1651454], [-8.5957815, 41.1651749]], [[-8.5957815, 41.1651749], [-8.5974529, 41.1653961]], [[-8.5957815, 41.1651749], [-8.5958118, 41.1651586], [-8.5958299, 41.1651352], [-8.5958386, 41.1651019], [-8.5958338, 41.1650742], [-8.5958142, 41.1650495]]]}",0
Rua de Nevala,"{'type': 'MultiLineString', 'coordinates': [[[-8.591095, 41.1651293], [-8.591058, 41.1651976], [-8.5903047, 41.1662303], [-8.5902664, 41.1662948]], [[-8.591231, 41.164548], [-8.5911126, 41.1650505], [-8.591095, 41.1651293]]]}",0
Rua de Guilhermina Suggia,"{'type': 'MultiLineString', 'coordinates': [[[-8.5977544, 41.1636693], [-8.5969761, 41.1635646]], [[-8.5969761, 41.1635646], [-8.5962137, 41.1634484]], [[-8.5957428, 41.1633879], [-8.5945513, 41.1632348]], [[-8.596117, 41.163436], [-8.5958216, 41.163398]], [[-8.596117, 41.163436], [-8.5960071, 41.1640055]], [[-8.5960071, 41.1640055], [-8.596117, 41.163436]], [[-8.5962137, 41.1634484], [-8.596117, 41.163436]], [[-8.5958216, 41.163398], [-8.5957428, 41.1633879]], [[-8.5945513, 41.1632348], [-8.5937772, 41.1631353]]]}",0
Rua Professor Bento de Jesus Caraça,"{'type': 'MultiLineString', 'coordinates': [[[-8.5977544, 41.1636693], [-8.5977867, 41.1635163]], [[-8.5974803, 41.1652687], [-8.5974624, 41.1652366], [-8.5974586, 41.1652205], [-8.5974568, 41.1652044], [-8.5975323, 41.1649138]], [[-8.5976528, 41.1642407], [-8.5977096, 41.1639255], [-8.5977317, 41.1637832], [-8.5977544, 41.1636693]], [[-8.598099, 41.161912], [-8.5982534, 41.1611025]], [[-8.5980107, 41.1624585], [-8.5980485, 41.1621916]], [[-8.5980485, 41.1621916], [-8.5980784, 41.1620081], [-8.598099, 41.161912]], [[-8.5979064, 41.16301], [-8.5980107, 41.1624585]], [[-8.5975323, 41.1649138], [-8.5976528, 41.1642407]], [[-8.5977867, 41.1635163], [-8.5979064, 41.16301]]]}",0
Rua Professor Correia de Araújo,"{'type': 'MultiLineString', 'coordinates': [[[-8.5977544, 41.1636693], [-8.5982633, 41.163758]], [[-8.5982633, 41.163758], [-8.5977867, 41.1635163]], [[-8.5982633, 41.163758], [-8.5983521, 41.1637948], [-8.5984208, 41.1638236], [-8.5984506, 41.163838], [-8.5984819, 41.1638593], [-8.5989183, 41.164272], [-8.5989493, 41.1643037], [-8.5990503, 41.1644093]], [[-8.5990503, 41.1644093], [-8.5993228, 41.1646356], [-8.599771, 41.1651089]], [[-8.5990503, 41.1644093], [-8.5989493, 41.1643037], [-8.5989183, 41.164272], [-8.5984819, 41.1638593], [-8.5984506, 41.163838], [-8.5984208, 41.1638236], [-8.5983521, 41.1637948], [-8.5982633, 41.163758]]]}",0
Praça Doutor Francisco Sá Carneiro,"{'type': 'MultiLineString', 'coordinates': [[[-8.5929813, 41.1624853], [-8.5929125, 41.1626132], [-8.5928435, 41.1627168], [-8.5927765, 41.1627778], [-8.592696, 41.162845], [-8.5926135, 41.1628863], [-8.5925472, 41.162923]], [[-8.5916692, 41.162942], [-8.5914932, 41.1628576], [-8.5913554, 41.162791], [-8.5911315, 41.1626797], [-8.5910871, 41.1626461], [-8.5910582, 41.1626074], [-8.5910121, 41.1624934]], [[-8.5916692, 41.162942], [-8.5916131, 41.1630112], [-8.591522, 41.1631268]], [[-8.5927726, 41.1618597], [-8.5928389, 41.1619216], [-8.5928963, 41.1619789], [-8.5929423, 41.1620485], [-8.5929727, 41.1621314], [-8.5929964, 41.1622382], [-8.5929998, 41.1623449], [-8.592997, 41.1624064]], [[-8.5925472, 41.162923], [-8.5924513, 41.1629637], [-8.5923263, 41.1629999], [-8.5922283, 41.1630139], [-8.5921333, 41.1630192], [-8.5919706, 41.1630186], [-8.5918287, 41.1629965], [-8.5917672, 41.16298], [-8.5916692, 41.162942]], [[-8.591522, 41.1631268], [-8.5914179, 41.1632349]], [[-8.591522, 41.1631268], [-8.5909046, 41.1628469], [-8.590867, 41.1628354], [-8.5908151, 41.1628321], [-8.5907794, 41.1628441], [-8.590752, 41.1628742], [-8.5907585, 41.1629167], [-8.5907761, 41.1629346], [-8.5914179, 41.1632349]], [[-8.591522, 41.1631268], [-8.5916131, 41.1630112], [-8.5916692, 41.162942]], [[-8.5914179, 41.1632349], [-8.591522, 41.1631268]], [[-8.5918456, 41.1615021], [-8.5919408, 41.1615018], [-8.5920029, 41.1615104], [-8.592065, 41.1615261], [-8.5922198, 41.1615778], [-8.592461, 41.1616857], [-8.5926859, 41.1617967], [-8.5927726, 41.1618597]], [[-8.592997, 41.1624064], [-8.5929813, 41.1624853]]]}",0
Alameda de Eça de Queiroz,"{'type': 'MultiLineString', 'coordinates': [[[-8.5929813, 41.1624853], [-8.5930988, 41.1625199], [-8.5933238, 41.1625567], [-8.5938851, 41.1626432]], [[-8.5939183, 41.1624795], [-8.5933604, 41.1624294], [-8.5931243, 41.1624136], [-8.592997, 41.1624064]], [[-8.5979064, 41.16301], [-8.5977707, 41.163027]], [[-8.5977707, 41.163027], [-8.5979064, 41.16301]], [[-8.5940203, 41.1625441], [-8.5939084, 41.1625332]], [[-8.5939084, 41.1625332], [-8.5940203, 41.1625441]]]}",0
Rua de Bartolomeu Dias,"{'type': 'MultiLineString', 'coordinates': [[[-8.5919477, 41.1645236], [-8.5919516, 41.1644773], [-8.5919458, 41.164443], [-8.5915309, 41.1633338], [-8.591519, 41.1633003], [-8.5915009, 41.1632811], [-8.5914848, 41.1632649], [-8.5914179, 41.1632349]]]}",0
Rua de João Ramalho,"{'type': 'MultiLineString', 'coordinates': [[[-8.5941506, 41.1614164], [-8.5940455, 41.161406], [-8.593864, 41.1614047], [-8.5937537, 41.1614074], [-8.5936408, 41.1614203], [-8.5935598, 41.1614369], [-8.5934842, 41.1614575], [-8.5933758, 41.1615018], [-8.5932882, 41.161536], [-8.5931711, 41.1615953], [-8.5931083, 41.1616357]], [[-8.598099, 41.161912], [-8.5979662, 41.1618981], [-8.5966639, 41.1617341], [-8.5966103, 41.1617359], [-8.5965553, 41.1617417]], [[-8.5965553, 41.1617417], [-8.5959133, 41.1616819], [-8.5958505, 41.1616535], [-8.5957931, 41.1616297], [-8.5942508, 41.161425], [-8.5941506, 41.1614164]], [[-8.5931083, 41.1616357], [-8.5928904, 41.1617735], [-8.5927726, 41.1618597]]]}",0
Rua de José Maria Pedroto,"{'type': 'MultiLineString', 'coordinates': [[[-8.5969761, 41.1635646], [-8.5968589, 41.1641242]]]}",0
Rua de Agostinho de Campos,"{'type': 'MultiLineString', 'coordinates': [[[-8.5936464, 41.163723], [-8.5956349, 41.1639591]], [[-8.5925472, 41.162923], [-8.5926129, 41.1630104], [-8.5927217, 41.1631512], [-8.5928683, 41.1633432], [-8.5930228, 41.1634983], [-8.5931141, 41.1635688], [-8.5932241, 41.1636234], [-8.5933311, 41.1636563], [-8.5934497, 41.1636892], [-8.5936464, 41.163723]], [[-8.5956349, 41.1639591], [-8.5960071, 41.1640055]], [[-8.5960071, 41.1640055], [-8.5968589, 41.1641242]], [[-8.5968589, 41.1641242], [-8.5976528, 41.1642407]]]}",0
Caminho do Seixal,"{'type': 'MultiLineString', 'coordinates': [[[-8.5982633, 41.163758], [-8.5984412, 41.1632729], [-8.5985561, 41.1629911], [-8.5987315, 41.162661], [-8.5988391, 41.162311], [-8.5988273, 41.16228], [-8.5987958, 41.1622533]], [[-8.5987958, 41.1622533], [-8.5988273, 41.16228], [-8.5988391, 41.162311], [-8.5987315, 41.162661], [-8.5985561, 41.1629911], [-8.5984412, 41.1632729], [-8.5982633, 41.163758]]]}",0
Rua do Lima,"{'type': 'MultiLineString', 'coordinates': [[[-8.6009255, 41.1643229], [-8.5995483, 41.1632619]]]}",0
Rua de Jerónimo Mendonça,"{'type': 'MultiLineString', 'coordinates': [[[-8.5940372, 41.1619421], [-8.595441, 41.1621284], [-8.5957449, 41.1621653], [-8.5958788, 41.1621524], [-8.5963759, 41.162204], [-8.5964588, 41.1622187]], [[-8.5964588, 41.1622187], [-8.5965086, 41.162241], [-8.596545, 41.1622693], [-8.5978654, 41.1624426], [-8.5980107, 41.1624585]]]}",0
Rua do Grupo 10 de Maio,"{'type': 'MultiLineString', 'coordinates': [[[-8.5964588, 41.1622187], [-8.5964302, 41.1624215]], [[-8.5964302, 41.1624215], [-8.5957937, 41.1624669]], [[-8.5964302, 41.1624215], [-8.5964588, 41.1622187]], [[-8.5957937, 41.1624669], [-8.5964302, 41.1624215]], [[-8.5957937, 41.1624669], [-8.5957394, 41.1627296], [-8.5957324, 41.1627637]], [[-8.5957324, 41.1627637], [-8.5957394, 41.1627296], [-8.5957937, 41.1624669]]]}",0
Rua de Vasco de Lobeira,"{'type': 'MultiLineString', 'coordinates': [[[-8.5967326, 41.1609094], [-8.596717, 41.160981], [-8.5965553, 41.1617417]], [[-8.5965553, 41.1617417], [-8.5965272, 41.1617993], [-8.5964641, 41.1621579], [-8.5964588, 41.1622187]]]}",0
Rua das Antas,"{'type': 'MultiLineString', 'coordinates': [[[-8.5918796, 41.1608324], [-8.5917886, 41.1602845]], [[-8.5918796, 41.1608324], [-8.5918608, 41.1608674], [-8.591873, 41.160941], [-8.5918818, 41.1609738], [-8.5919435, 41.1610413]], [[-8.5911835, 41.1570697], [-8.5910655, 41.1565648]], [[-8.5916487, 41.1595837], [-8.591531, 41.1588902]], [[-8.5917886, 41.1602845], [-8.5916487, 41.1595837]], [[-8.5917886, 41.1602845], [-8.5918796, 41.1608324]], [[-8.5913476, 41.1579982], [-8.591267, 41.1575676]], [[-8.591267, 41.1575676], [-8.5911835, 41.1570697]], [[-8.591531, 41.1588902], [-8.5915332, 41.15876], [-8.5913826, 41.1581445]], [[-8.5913826, 41.1581445], [-8.5913476, 41.1579982]]]}",0
Rua de Francisco Carqueja,"{'type': 'MultiLineString', 'coordinates': [[[-8.5899208, 41.159731], [-8.5902774, 41.1598424]], [[-8.5902774, 41.1598424], [-8.5905659, 41.1599305]], [[-8.5905659, 41.1599305], [-8.5908796, 41.1600256]], [[-8.5908796, 41.1600256], [-8.5917886, 41.1602845]], [[-8.5917886, 41.1602845], [-8.5921465, 41.1604091], [-8.5922623, 41.1604501]]]}",0
Rua Manuel Carqueja,"{'type': 'MultiLineString', 'coordinates': [[[-8.5902774, 41.1598424], [-8.5899375, 41.1604381]], [[-8.590238, 41.1612208], [-8.591415, 41.1615708], [-8.5915235, 41.1616031]], [[-8.5899597, 41.1611307], [-8.590238, 41.1612208]], [[-8.5899375, 41.1604381], [-8.5896642, 41.1609619], [-8.5896587, 41.1610076], [-8.5896758, 41.1610393], [-8.5899597, 41.1611307]]]}",0
Rua do Conde de Burnay,"{'type': 'MultiLineString', 'coordinates': [[[-8.5926032, 41.1598657], [-8.5924861, 41.15983], [-8.5916487, 41.1595837]], [[-8.5911631, 41.1594247], [-8.5907318, 41.1592782]], [[-8.5916487, 41.1595837], [-8.5911631, 41.1594247]]]}",0
Rua Bento Carqueja,"{'type': 'MultiLineString', 'coordinates': [[[-8.5899597, 41.1611307], [-8.5902661, 41.1605416]], [[-8.5902661, 41.1605416], [-8.5902939, 41.1604652], [-8.5905659, 41.1599305]]]}",0
Rua Doutor Alberto de Aguiar,"{'type': 'MultiLineString', 'coordinates': [[[-8.5935755, 41.157713], [-8.5938218, 41.1577934]], [[-8.5935755, 41.157713], [-8.5931643, 41.1575593], [-8.5923493, 41.1573651]], [[-8.5911835, 41.1570697], [-8.5923493, 41.1573651]], [[-8.5938218, 41.1577934], [-8.5935755, 41.157713]], [[-8.5923493, 41.1573651], [-8.5911835, 41.1570697]], [[-8.5923493, 41.1573651], [-8.5931643, 41.1575593], [-8.5935755, 41.157713]]]}",0
Rua Coutinho de Azevedo,"{'type': 'MultiLineString', 'coordinates': [[[-8.5977909, 41.1588814], [-8.5969298, 41.1583091]], [[-8.5964612, 41.1579977], [-8.5959843, 41.1576799]], [[-8.5964612, 41.1579977], [-8.5969298, 41.1583091]], [[-8.5956787, 41.157463], [-8.5959843, 41.1576799]], [[-8.5956787, 41.157463], [-8.5945643, 41.1567285], [-8.5944689, 41.1566429]], [[-8.5959843, 41.1576799], [-8.5956787, 41.157463]], [[-8.5959843, 41.1576799], [-8.5964612, 41.1579977]], [[-8.5969298, 41.1583091], [-8.5964612, 41.1579977]], [[-8.5969298, 41.1583091], [-8.5977909, 41.1588814]], [[-8.5944689, 41.1566429], [-8.5945643, 41.1567285], [-8.5956787, 41.157463]]]}",0
Rua da Bataria,"{'type': 'MultiLineString', 'coordinates': [[[-8.5964612, 41.1579977], [-8.5966238, 41.1578941], [-8.5966369, 41.1578757], [-8.5966391, 41.1578538], [-8.5966324, 41.1578319], [-8.5960403, 41.157186]], [[-8.5960403, 41.157186], [-8.5952112, 41.1562943]], [[-8.5960403, 41.157186], [-8.5966324, 41.1578319], [-8.5966391, 41.1578538], [-8.5966369, 41.1578757], [-8.5966238, 41.1578941], [-8.5964612, 41.1579977]], [[-8.5948817, 41.1559338], [-8.5949561, 41.1559664], [-8.5949199, 41.1560215], [-8.5949399, 41.1560336], [-8.5949733, 41.1559796], [-8.5949938, 41.1560063], [-8.5949863, 41.1560316], [-8.5951714, 41.1562448], [-8.5952112, 41.1562943]], [[-8.5951472, 41.15615], [-8.5952372, 41.1562589], [-8.595239, 41.1562691], [-8.5952375, 41.1562764], [-8.5952321, 41.1562832], [-8.5952112, 41.1562943]], [[-8.5952112, 41.1562943], [-8.5960403, 41.157186]], [[-8.5952112, 41.1562943], [-8.5951714, 41.1562448], [-8.5949863, 41.1560316], [-8.5949938, 41.1560063], [-8.5949733, 41.1559796], [-8.5949399, 41.1560336], [-8.5949199, 41.1560215], [-8.5949561, 41.1559664], [-8.5948817, 41.1559338]], [[-8.5952112, 41.1562943], [-8.5952321, 41.1562832], [-8.5952375, 41.1562764], [-8.595239, 41.1562691], [-8.5952372, 41.1562589], [-8.5951472, 41.15615]], [[-8.5952112, 41.1562943], [-8.5951975, 41.156301], [-8.5951872, 41.156302], [-8.5951794, 41.1563], [-8.5951512, 41.1562637]], [[-8.5951512, 41.1562637], [-8.5951794, 41.1563], [-8.5951872, 41.156302], [-8.5951975, 41.156301], [-8.5952112, 41.1562943]]]}",0
Rua de São Gonçalo,"{'type': 'MultiLineString', 'coordinates': [[[-8.5966898, 41.1567344], [-8.5966194, 41.1567831], [-8.5965597, 41.1568251], [-8.5965093, 41.1568613], [-8.5960403, 41.157186]], [[-8.5956787, 41.157463], [-8.5960403, 41.157186]], [[-8.5960403, 41.157186], [-8.5956787, 41.157463]], [[-8.5960403, 41.157186], [-8.5965093, 41.1568613], [-8.5965597, 41.1568251], [-8.5966194, 41.1567831], [-8.5966898, 41.1567344]]]}",0
Calçada da Póvoa,"{'type': 'MultiLineString', 'coordinates': [[[-8.5971142, 41.1570662], [-8.5971303, 41.1569906], [-8.5971654, 41.156744], [-8.5971899, 41.1562592]]]}",0
Rua de Henrique Lopes de Mendonça,"{'type': 'MultiLineString', 'coordinates': [[[-8.6651286, 41.156067], [-8.6644393, 41.1564873]], [[-8.6651286, 41.156067], [-8.6652307, 41.1560702], [-8.6653195, 41.1560753], [-8.6653722, 41.1560824], [-8.6654005, 41.1560886], [-8.6654277, 41.1560956], [-8.6654545, 41.1561079], [-8.6654769, 41.1561219], [-8.6655231, 41.1561544], [-8.6655908, 41.1562193]], [[-8.6654291, 41.1558764], [-8.6651286, 41.156067]], [[-8.6654291, 41.1558764], [-8.6654444, 41.1559006], [-8.6654631, 41.1559266], [-8.6654845, 41.1559465], [-8.6655189, 41.1559645], [-8.665552, 41.1559729], [-8.6655886, 41.1559759], [-8.6656348, 41.1559696]], [[-8.6665838, 41.1529877], [-8.6666559, 41.1530225], [-8.6667163, 41.153059], [-8.6667733, 41.1531088], [-8.6668163, 41.1531559], [-8.666878, 41.1532451], [-8.6669111, 41.1533464], [-8.6669164, 41.1534467], [-8.6668964, 41.153541], [-8.6667639, 41.1538135]], [[-8.6656348, 41.1559696], [-8.6658456, 41.155562]], [[-8.6655908, 41.1562193], [-8.6656348, 41.1559696]], [[-8.6655908, 41.1562193], [-8.6655231, 41.1561544], [-8.6654769, 41.1561219], [-8.6654545, 41.1561079], [-8.6654277, 41.1560956], [-8.6654005, 41.1560886], [-8.6653722, 41.1560824], [-8.6653195, 41.1560753], [-8.6652307, 41.1560702], [-8.6651286, 41.156067]], [[-8.6657172, 41.1554742], [-8.6655111, 41.1558064], [-8.6654737, 41.1558414], [-8.6654291, 41.1558764]], [[-8.6663921, 41.1546849], [-8.6667014, 41.1542164]], [[-8.6667014, 41.1542164], [-8.6669162, 41.1538702]], [[-8.6658456, 41.155562], [-8.6661204, 41.1555513]], [[-8.6658456, 41.155562], [-8.6661315, 41.155091]], [[-8.6661315, 41.155091], [-8.6663921, 41.1546849]], [[-8.6669162, 41.1538702], [-8.6670335, 41.1536788], [-8.6670767, 41.1535865], [-8.6670949, 41.1534944], [-8.6670802, 41.1532985], [-8.6670875, 41.1532503], [-8.6671071, 41.1532048], [-8.6671395, 41.1531612], [-8.6671769, 41.1531332], [-8.6672155, 41.1531062], [-8.667312, 41.1530739]], [[-8.6667639, 41.1538135], [-8.6657172, 41.1554742]], [[-8.6666451, 41.1555727], [-8.6665647, 41.1555464], [-8.6665158, 41.1555359], [-8.6663431, 41.1555426]], [[-8.6644393, 41.1564873], [-8.6651286, 41.156067]], [[-8.6661204, 41.1555513], [-8.6663431, 41.1555426]], [[-8.6661204, 41.1555513], [-8.6658456, 41.155562]], [[-8.6663431, 41.1555426], [-8.6661204, 41.1555513]], [[-8.6663431, 41.1555426], [-8.6665158, 41.1555359], [-8.6665647, 41.1555464], [-8.6666451, 41.1555727]]]}",0
Rua da Malaca,"{'type': 'MultiLineString', 'coordinates': [[[-8.6851627, 41.1662253], [-8.6850461, 41.1665792]], [[-8.6848583, 41.1671687], [-8.6848256, 41.1672672]], [[-8.6848583, 41.1671687], [-8.6848863, 41.1670807], [-8.684898, 41.1670442], [-8.6850461, 41.1665792]], [[-8.6848136, 41.1673038], [-8.6848256, 41.1672672]], [[-8.6850461, 41.1665792], [-8.6851627, 41.1662253]], [[-8.6850461, 41.1665792], [-8.684898, 41.1670442], [-8.6848863, 41.1670807], [-8.6848583, 41.1671687]], [[-8.6848256, 41.1672672], [-8.6848136, 41.1673038]], [[-8.6848256, 41.1672672], [-8.6848583, 41.1671687]], [[-8.684858, 41.1672732], [-8.6848827, 41.1671853], [-8.6848868, 41.1671735]], [[-8.6852718, 41.1662362], [-8.6851958, 41.1662835], [-8.68509, 41.1665884]], [[-8.6848868, 41.1671735], [-8.6849884, 41.166881], [-8.68509, 41.1665884]], [[-8.6848868, 41.1671735], [-8.6848827, 41.1671853], [-8.684858, 41.1672732]], [[-8.68509, 41.1665884], [-8.6851958, 41.1662835], [-8.6852718, 41.1662362]], [[-8.68509, 41.1665884], [-8.6849884, 41.166881], [-8.6848868, 41.1671735]]]}",0
Praça de Goa,"{'type': 'MultiLineString', 'coordinates': [[[-8.6851627, 41.1662253], [-8.6851858, 41.1662247], [-8.6852052, 41.1662211], [-8.6852237, 41.1662121], [-8.6852371, 41.166199], [-8.6852437, 41.1661832], [-8.6852427, 41.1661666]], [[-8.6851627, 41.1662253], [-8.6851473, 41.1662178], [-8.6851321, 41.166208], [-8.6851216, 41.1661952], [-8.685117, 41.1661805], [-8.6851187, 41.1661655], [-8.6851264, 41.1661516], [-8.6851396, 41.1661402], [-8.6851567, 41.1661324]], [[-8.6855566, 41.1661694], [-8.6853124, 41.1661901], [-8.6852819, 41.1661649]], [[-8.6851567, 41.1661324], [-8.6851396, 41.1661402], [-8.6851264, 41.1661516], [-8.6851187, 41.1661655], [-8.685117, 41.1661805], [-8.6851216, 41.1661952], [-8.6851321, 41.166208], [-8.6851473, 41.1662178], [-8.6851627, 41.1662253]], [[-8.6851567, 41.1661324], [-8.6851783, 41.166129], [-8.6851989, 41.1661312], [-8.6852195, 41.166139], [-8.6852287, 41.1661467], [-8.6852427, 41.1661666]], [[-8.6852427, 41.1661666], [-8.6852287, 41.1661467], [-8.6852195, 41.166139], [-8.6851989, 41.1661312], [-8.6851783, 41.166129], [-8.6851567, 41.1661324]], [[-8.6852427, 41.1661666], [-8.6852437, 41.1661832], [-8.6852371, 41.166199], [-8.6852237, 41.1662121], [-8.6852052, 41.1662211], [-8.6851858, 41.1662247], [-8.6851627, 41.1662253]], [[-8.6852819, 41.1661649], [-8.6853124, 41.1661901], [-8.6855566, 41.1661694]], [[-8.6852819, 41.1661649], [-8.6852524, 41.1661404], [-8.6852281, 41.1661289], [-8.6851782, 41.1661053], [-8.6850528, 41.1658723], [-8.684652, 41.1651765]], [[-8.684652, 41.1651765], [-8.6850528, 41.1658723], [-8.6851782, 41.1661053], [-8.6852281, 41.1661289], [-8.6852524, 41.1661404], [-8.6852819, 41.1661649]]]}",0
