,OBJECTID,BGRI2021,DT21,DTMN21,DTMNFR21,DTMNFRSEC21,SECNUM21,SSNUM21,SECSSNUM21,SUBSECCAO,NUTS1,NUTS2,NUTS3,N_EDIFICIOS_CLASSICOS,N_EDIFICIOS_CLASS_CONST_1_OU_2_ALOJ,N_EDIFICIOS_CLASS_CONST_3_OU_MAIS_ALOJAMENTOS,N_EDIFICIOS_EXCLUSIV_RESID,N_EDIFICIOS_1_OU_2_PISOS,N_EDIFICIOS_3_OU_MAIS_PISOS,N_EDIFICIOS_CONSTR_ANTES_1945,N_EDIFICIOS_CONSTR_1946_1980,N_EDIFICIOS_CONSTR_1981_2000,N_EDIFICIOS_CONSTR_2001_2010,N_EDIFICIOS_CONSTR_2011_2021,N_EDIFICIOS_COM_NECESSIDADES_REPARACAO,N_ALOJAMENTOS_TOTAL,N_ALOJAMENTOS_FAMILIARES,N_ALOJAMENTOS_FAM_CLASS_RHABITUAL,N_ALOJAMENTOS_FAM_CLASS_VAGOS_OU_RESID_SECUNDARIA,N_RHABITUAL_ACESSIVEL_CADEIRAS_RODAS,N_RHABITUAL_COM_ESTACIONAMENTO,N_RHABITUAL_PROP_OCUP,N_RHABITUAL_ARRENDADOS,N_AGREGADOS_DOMESTICOS_PRIVADOS,N_ADP_1_OU_2_PESSOAS,N_ADP_3_OU_MAIS_PESSOAS,N_NUCLEOS_FAMILIARES,N_NUCLEOS_FAMILIARES_COM_FILHOS_TENDO_O_MAIS_NOVO_MENOS_DE_25,N_INDIVIDUOS,N_INDIVIDUOS_H,N_INDIVIDUOS_M,N_INDIVIDUOS_0_14,N_INDIVIDUOS_15_24,N_INDIVIDUOS_25_64,N_INDIVIDUOS_65_OU_MAIS,SHAPE_Length,SHAPE_Area,geometry,ALs,pressao,Freguesia
950,169368,13121600107,13,1312,131216,131216001,001,07,00107,13121600107,1,11,11A,12.0,10.0,2.0,12.0,5.0,7.0,5.0,5.0,2.0,0.0,0.0,4.0,26.0,26.0,23.0,3.0,6.0,14.0,16.0,3.0,23.0,13.0,10.0,17.0,10.0,58.0,33.0,25.0,15.0,4.0,28.0,11.0,442.537010417627,6994.2813537454,"MULTIPOLYGON (((-8.674187497967385 41.15285355008114, -8.674194924765809 41.1528440066102, -8.674594438139723 41.15233086271849, -8.674975547291995 41.15205546370668, -8.675524297518875 41.15165888877754, -8.675928677979533 41.15197348563341, -8.676004316756874 41.15209259248058, -8.675682268002076 41.15215802359168, -8.675552900058015 41.15223622149466, -8.674871671911971 41.152621967958325, -8.674170610977487 41.153010450815074, -8.674187497967385 41.15285355008114)))",0.0,0.0,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
951,169369,13121600108,13,1312,131216,131216001,001,08,00108,13121600108,1,11,11A,21.0,12.0,9.0,21.0,8.0,13.0,2.0,15.0,3.0,1.0,0.0,12.0,55.0,55.0,49.0,6.0,13.0,18.0,33.0,15.0,49.0,32.0,17.0,37.0,16.0,123.0,56.0,67.0,18.0,9.0,50.0,46.0,354.393999572652,7692.90996566724,"MULTIPOLYGON (((-8.675552900058015 41.15223622149466, -8.675682268002076 41.15215802359168, -8.676004316756874 41.15209259248058, -8.676474141606795 41.152011560395174, -8.67709042026288 41.15260578450273, -8.676369824372241 41.15302890372613, -8.675552900058015 41.15223622149466)))",2.0,0.04081632653061224,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
952,169370,13121801305,13,1312,131218,131218013,013,05,01305,13121801305,1,11,11A,33.0,18.0,15.0,32.0,19.0,14.0,0.0,29.0,4.0,0.0,0.0,33.0,188.0,188.0,176.0,12.0,128.0,80.0,112.0,58.0,176.0,107.0,69.0,129.0,41.0,414.0,183.0,231.0,29.0,32.0,228.0,125.0,649.436924649096,23515.0760728778,"MULTIPOLYGON (((-8.649423748197332 41.152628478446836, -8.649175250619772 41.152429626185686, -8.649472486059757 41.151627072873794, -8.649782492685295 41.1511617679367, -8.650075902179688 41.15107974552434, -8.650356296241613 41.151001364540335, -8.650656855884014 41.150862276793355, -8.651345957414508 41.15180338899705, -8.650926068216975 41.151983290558775, -8.65082347020567 41.15207900601691, -8.650771168494696 41.15211458223572, -8.650722784995951 41.15215456105796, -8.650676331953902 41.1521915876647, -8.650538402860521 41.152325341997766, -8.650515164379453 41.15235295376211, -8.650381034918583 41.15251414328934, -8.650214562122581 41.15271598751114, -8.650133259029126 41.15281139874625, -8.650039438565264 41.15292394734201, -8.649845520436644 41.15315658208318, -8.649423748197332 41.152628478446836)))",2.0,0.011363636363636364,União das freguesias de Lordelo do Ouro e Massarelos
953,169371,13120302704,13,1312,131203,131203027,027,04,02704,13120302704,1,11,11A,133.0,115.0,18.0,129.0,97.0,36.0,99.0,20.0,9.0,3.0,2.0,100.0,276.0,276.0,209.0,67.0,37.0,14.0,95.0,98.0,209.0,164.0,45.0,108.0,37.0,396.0,186.0,210.0,33.0,30.0,219.0,114.0,1444.52386529421,126978.699747271,"MULTIPOLYGON (((-8.587213194661132 41.15268850775658, -8.586868104081375 41.15240658514887, -8.586774164295393 41.152329269155985, -8.586726067450632 41.152288787683446, -8.5867094410262 41.152261741933174, -8.586706299322353 41.152238029620214, -8.586694369125857 41.15216640460351, -8.58667285124323 41.15133267393406, -8.586492933747301 41.151167916292756, -8.586205772926284 41.15090500410907, -8.586168934786393 41.150869673622495, -8.586064888447856 41.150684294918136, -8.586072909079487 41.150572451721544, -8.586099008854223 41.150392827328744, -8.586132966703254 41.15024202019564, -8.586135427258258 41.15022912617719, -8.586152819221603 41.15003747916666, -8.586213392954642 41.14978542581578, -8.586296263765998 41.149355301759435, -8.586322572928752 41.14925969257015, -8.586234183528857 41.148849989673785, -8.586459560286343 41.14890061326503, -8.587054003338775 41.149059622331855, -8.587068456132783 41.14906350838664, -8.587367167110195 41.149143771676776, -8.588066315164488 41.14933058673219, -8.589747602114038 41.14977965389855, -8.589813537808368 41.14979726435728, -8.5898552211881 41.1498080817063, -8.590278964408398 41.14991804852522, -8.5902282965008 41.15004908478016, -8.590336128806877 41.150171383559204, -8.590425131941759 41.15027682608835, -8.590414545268757 41.150329990246625, -8.590422615087377 41.15042738899754, -8.590469293706011 41.15132987637976, -8.590481385395872 41.15159455113133, -8.590483269542178 41.151728180944204, -8.59048327006784 41.151728256578735, -8.590483404515412 41.15172840371637, -8.590545573283823 41.15179608393511, -8.5906378000909 41.151880085793195, -8.59065129118912 41.1518923735806, -8.589544494305462 41.15259648419557, -8.589370964987454 41.15276803205446, -8.589203580038975 41.152906988360044, -8.589131662701687 41.15293948078006, -8.588947612226782 41.152987570384845, -8.588796340657035 41.15304168990853, -8.588120364214745 41.15336096336413, -8.588038971701367 41.15345659235858, -8.587213194661132 41.15268850775658)))",20.0,0.09569377990430622,Campanhã
954,169372,13121701902,13,1312,131217,131217019,019,02,01902,13121701902,1,11,11A,11.0,3.0,7.0,5.0,2.0,9.0,2.0,9.0,0.0,0.0,0.0,10.0,94.0,94.0,65.0,29.0,17.0,6.0,11.0,50.0,65.0,53.0,12.0,26.0,7.0,115.0,45.0,70.0,11.0,7.0,72.0,25.0,480.85895968704,12106.7002402072,"MULTIPOLYGON (((-8.60476545558513 41.153476101359935, -8.604777923516048 41.15246199340965, -8.604997892480743 41.15182902723713, -8.606027701365234 41.152097468416244, -8.605319360029823 41.153308422023194, -8.605172164101129 41.15348217366791, -8.60476545558513 41.153476101359935)))",55.0,0.8461538461538461,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
955,169373,13121701903,13,1312,131217,131217019,019,03,01903,13121701903,1,11,11A,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,0.0,3.0,1.0,504.725685452331,9054.94053722474,"MULTIPOLYGON (((-8.605172164101129 41.15348217366791, -8.605319360029823 41.153308422023194, -8.606027701365234 41.152097468416244, -8.606845379585275 41.15229296968372, -8.606555498306376 41.15240175363912, -8.606307875989579 41.15254608174766, -8.606160490195457 41.152724310616975, -8.606132432148858 41.152847744977734, -8.606155191204278 41.153037194975084, -8.606257772497413 41.153197817433515, -8.606401957933658 41.153355657596414, -8.606217416755142 41.15349777143999, -8.605172164101129 41.15348217366791)))",4.0,4.0,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
956,169374,13121601701,13,1312,131216,131216017,017,01,01701,13121601701,1,11,11A,18.0,11.0,7.0,17.0,7.0,11.0,1.0,7.0,4.0,4.0,2.0,1.0,138.0,138.0,111.0,27.0,80.0,109.0,84.0,18.0,111.0,58.0,53.0,88.0,46.0,287.0,133.0,154.0,54.0,21.0,151.0,61.0,946.168199156833,29921.4722913442,"MULTIPOLYGON (((-8.66787128627823 41.15318539394481, -8.66748120501554 41.1531002312864, -8.667221222198128 41.153051738509454, -8.667103297705097 41.15303548494319, -8.666854446905424 41.15300224711336, -8.6662013369262 41.15295388466118, -8.665963660301315 41.15293095538887, -8.66562957759449 41.15289060943732, -8.665297344193768 41.15285644805968, -8.664878760641194 41.15281100755783, -8.664766992907525 41.152804663969924, -8.664470834101639 41.15279435638601, -8.664624870087362 41.1527700894589, -8.665600843951212 41.15249659513989, -8.666163552463624 41.15233890168161, -8.667607301714666 41.15204895643263, -8.667735732309012 41.151977435003296, -8.667788628779492 41.151862397600276, -8.667761527926373 41.1516106205489, -8.668150972417486 41.15177646057512, -8.66875266892301 41.152089290766654, -8.669354371124196 41.152402116862795, -8.668769137010775 41.15274753703601, -8.668722691828435 41.15277554851511, -8.66863034176019 41.152818927708246, -8.668453939948082 41.152858386212046, -8.668304611171996 41.152938352558216, -8.66820016265645 41.153023322848924, -8.668148492820041 41.153135401296296, -8.668091947991439 41.15323986757837, -8.66787128627823 41.15318539394481)))",2.0,0.018018018018018018,"União das freguesias de Aldoar, Foz do Douro e Nevogilde"
957,169375,13121701904,13,1312,131217,131217019,019,04,01904,13121701904,1,11,11A,12.0,5.0,7.0,10.0,3.0,9.0,5.0,3.0,2.0,2.0,0.0,7.0,51.0,51.0,32.0,19.0,13.0,13.0,14.0,16.0,32.0,23.0,9.0,19.0,6.0,62.0,30.0,32.0,5.0,1.0,37.0,19.0,532.77480436343,17964.0105514334,"MULTIPOLYGON (((-8.607289941218609 41.15350883533081, -8.606217416755142 41.15349777143999, -8.606401957933658 41.153355657596414, -8.606257772497413 41.153197817433515, -8.606155191204278 41.153037194975084, -8.606132432148858 41.152847744977734, -8.606160490195457 41.152724310616975, -8.606307875989579 41.15254608174766, -8.606555498306376 41.15240175363912, -8.606845379585275 41.15229296968372, -8.607333937310111 41.15241700054045, -8.608101728007014 41.152608413067085, -8.608080040320491 41.15269475160488, -8.608015679666604 41.153156626078676, -8.607945827233653 41.15351464350025, -8.607289941218609 41.15350883533081)))",29.0,0.90625,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
958,169376,13121701707,13,1312,131217,131217017,017,07,01707,13121701707,1,11,11A,30.0,14.0,16.0,27.0,6.0,24.0,8.0,7.0,1.0,5.0,9.0,16.0,76.0,76.0,45.0,31.0,4.0,6.0,9.0,30.0,45.0,39.0,6.0,22.0,6.0,82.0,38.0,44.0,5.0,5.0,50.0,22.0,799.280788176603,36765.0166929887,"MULTIPOLYGON (((-8.609919273466415 41.15355953624008, -8.608145294989251 41.153524604689046, -8.608136725583893 41.153524082659175, -8.607945827233653 41.15351464350025, -8.608015679666604 41.153156626078676, -8.608080040320491 41.15269475160488, -8.608101728007014 41.152608413067085, -8.608243813963181 41.151894411130556, -8.608490984892443 41.1510895481528, -8.6085390316931 41.1511246721483, -8.608572140778858 41.151140138240606, -8.608611466886229 41.15115869506771, -8.608972573892094 41.15131624601272, -8.609160835638042 41.15139501621543, -8.609255974893331 41.15143050264855, -8.60931382601844 41.15144430039345, -8.609480380299185 41.15146160873308, -8.609541720543712 41.15158529369956, -8.609566688176487 41.151614822864026, -8.609620690048537 41.15166607468571, -8.609720227671513 41.15174622935374, -8.610080479512277 41.15196709626443, -8.610074444963995 41.1519859124404, -8.610023930251593 41.15222129823702, -8.609999606030698 41.1530188911765, -8.610058293797515 41.15355931907388, -8.609919273466415 41.15355953624008)))",89.0,1.9777777777777779,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
959,169385,13121801604,13,1312,131218,131218016,016,04,01604,13121801604,1,11,11A,8.0,1.0,6.0,6.0,0.0,8.0,0.0,1.0,5.0,1.0,1.0,1.0,87.0,86.0,40.0,46.0,7.0,20.0,20.0,15.0,40.0,33.0,7.0,13.0,4.0,128.0,36.0,92.0,5.0,4.0,42.0,77.0,682.519389183977,21733.9254099254,"MULTIPOLYGON (((-8.626200822347592 41.15266950179311, -8.627156808328786 41.15238607255708, -8.628606379870162 41.1524643304597, -8.628286787680073 41.1526078816676, -8.628173581878832 41.15272801447291, -8.627991162175231 41.15294581488999, -8.627834434598192 41.153152383396815, -8.627794363641918 41.15320820057251, -8.627728723637487 41.153291959074565, -8.62760851004417 41.15345941044794, -8.627633240386597 41.15354322121569, -8.627598490911545 41.15357481268314, -8.627520851753092 41.153656578584894, -8.626931547014397 41.1543041321139, -8.626900051844254 41.15432671407192, -8.626868111820533 41.1543470117241, -8.626808694554786 41.154377772234156, -8.626741801250143 41.15441960768452, -8.626200822347592 41.15266950179311)))",11.0,0.275,União das freguesias de Lordelo do Ouro e Massarelos
960,169386,13121801605,13,1312,131218,131218016,016,05,01605,13121801605,1,11,11A,7.0,3.0,4.0,6.0,2.0,5.0,0.0,3.0,4.0,0.0,0.0,3.0,64.0,64.0,39.0,25.0,5.0,16.0,9.0,27.0,39.0,33.0,6.0,14.0,9.0,65.0,29.0,36.0,13.0,3.0,40.0,9.0,659.331104048612,21442.7212250119,"MULTIPOLYGON (((-8.626560102154738 41.154368882227516, -8.626533436770416 41.15435336670695, -8.626013869251903 41.15405103977721, -8.625455189117988 41.153738034627374, -8.625454689042659 41.153737754028235, -8.624982973884219 41.153458395057996, -8.62448328475306 41.15317873837116, -8.624482907912565 41.153178527476015, -8.62448297720984 41.153178394816436, -8.624532937018998 41.153081964797444, -8.624571593181026 41.15285102466308, -8.624551449501912 41.15277033977431, -8.625558302237847 41.15248484917325, -8.62609376250931 41.15232326279061, -8.626200822347592 41.15266950179311, -8.626741801250143 41.15441960768452, -8.626560102154738 41.154368882227516)))",17.0,0.4358974358974359,União das freguesias de Lordelo do Ouro e Massarelos
961,169387,13121801101,13,1312,131218,131218011,011,01,01101,13121801101,1,11,11A,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,88.0,88.0,77.0,11.0,6.0,1.0,13.0,54.0,77.0,48.0,29.0,53.0,19.0,170.0,73.0,97.0,11.0,18.0,89.0,52.0,363.443452413619,8253.87126738101,"MULTIPOLYGON (((-8.631964770919662 41.154113900061894, -8.63180192202994 41.15398825439644, -8.632055042322431 41.15376355959684, -8.632221524506393 41.153503423071115, -8.632315204216525 41.15321931799958, -8.632512966386566 41.15327889345827, -8.632837962377126 41.15337677583165, -8.633038281903216 41.153437112764344, -8.632977016106924 41.154094913066416, -8.632633327632307 41.1542573540206, -8.632334042790227 41.154398810473275, -8.631964770919662 41.154113900061894)))",0.0,0.0,União das freguesias de Lordelo do Ouro e Massarelos
962,169388,13120201401,13,1312,131202,131202014,014,01,01401,13120201401,1,11,11A,35.0,21.0,14.0,33.0,21.0,14.0,4.0,26.0,1.0,1.0,3.0,1.0,99.0,99.0,66.0,33.0,11.0,21.0,39.0,25.0,66.0,43.0,23.0,45.0,15.0,154.0,77.0,77.0,18.0,11.0,94.0,31.0,459.578698507999,12391.8956069463,"MULTIPOLYGON (((-8.599999803883648 41.15453224066019, -8.599485053944486 41.15453347231392, -8.599718383533729 41.15327457770912, -8.600778725147222 41.153276846278125, -8.600539757395707 41.15453228119955, -8.599999803883648 41.15453224066019)))",22.0,0.3333333333333333,Bonfim
963,169389,13121800116,13,1312,131218,131218001,001,16,00116,13121800116,1,11,11A,6.0,0.0,6.0,6.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,48.0,48.0,48.0,0.0,1.0,0.0,0.0,48.0,48.0,31.0,17.0,36.0,11.0,115.0,56.0,59.0,11.0,10.0,56.0,38.0,834.44857229241,14198.7674264495,"MULTIPOLYGON (((-8.64866343213815 41.154289881992476, -8.648211411230768 41.15425495761036, -8.648651623680522 41.154170983851394, -8.649470458472832 41.154004919174284, -8.649854863951777 41.153882655078355, -8.650286670378001 41.15370892505572, -8.650409847381864 41.1536421909111, -8.650560587531427 41.153520724166306, -8.65061143583577 41.15346696670269, -8.650811251827799 41.15325571561337, -8.651038096521468 41.15301588170809, -8.651379889967842 41.15265452350834, -8.651416703380187 41.152615595957535, -8.65173622029325 41.15241464400259, -8.651683554054904 41.15265004673196, -8.651702993539198 41.15299089437211, -8.651727246360343 41.15305257029996, -8.651775035086587 41.15317412359676, -8.651765236957946 41.15342237069251, -8.651754291750578 41.153452988825705, -8.651667365392244 41.153696055383485, -8.651641378553244 41.15366667593597, -8.6510564588538 41.153832520271266, -8.650958873238077 41.15381494403258, -8.65062801371822 41.15388376638111, -8.650427873852502 41.15390729511351, -8.650327117949084 41.153957594721305, -8.650179899188428 41.15406056933195, -8.65007031145289 41.15416469761109, -8.649885060875429 41.15418516913486, -8.649839092492803 41.15419328117026, -8.649483524917862 41.15421228467978, -8.649343513012791 41.154235072841026, -8.649222571063078 41.15428782108487, -8.64916278628598 41.154349217633204, -8.64866343213815 41.154289881992476)))",0.0,0.0,União das freguesias de Lordelo do Ouro e Massarelos
964,169390,13121802224,13,1312,131218,131218022,022,24,02224,13121802224,1,11,11A,61.0,53.0,8.0,61.0,55.0,6.0,47.0,9.0,3.0,1.0,1.0,9.0,139.0,139.0,75.0,64.0,21.0,31.0,34.0,41.0,75.0,51.0,24.0,46.0,20.0,160.0,76.0,84.0,20.0,12.0,77.0,51.0,1723.60731132807,123879.879374356,"MULTIPOLYGON (((-8.644947286663335 41.15419559847705, -8.644817293593144 41.15391413741442, -8.644562171347298 41.153460033245864, -8.644366483193865 41.1531938375384, -8.644115798976788 41.15290363046222, -8.643938040249424 41.152729248327205, -8.643760271751669 41.15255486685505, -8.643378011807789 41.152246955320976, -8.642681848260638 41.15179575057739, -8.642072403959055 41.15139716525306, -8.642047472640215 41.151377285751224, -8.642028801877574 41.15136638383498, -8.641819280363222 41.15118524856758, -8.641780908053528 41.151152281112985, -8.64152356810874 41.150903829222294, -8.641237640677433 41.150516200130916, -8.641126194003487 41.15032364469037, -8.64098217251464 41.15000075609266, -8.640889414761794 41.14968314028595, -8.640843656395234 41.149498020693024, -8.640843179311881 41.14949609226255, -8.64066604238528 41.14930516661466, -8.640552189421296 41.14911861627476, -8.641355965200294 41.14901995606841, -8.641808458658138 41.14895160290378, -8.642790493533708 41.14870508802795, -8.642949083507782 41.14869529992067, -8.643354424194824 41.14903785686343, -8.64399605964987 41.14958006982104, -8.64480773385678 41.1501705751256, -8.6452114585637 41.15081697090524, -8.64528884939063 41.15102753481803, -8.645290645429753 41.15107141223348, -8.64528317123767 41.15111961693804, -8.645269493514702 41.15124934399262, -8.645258625774234 41.151484206840166, -8.645422848867376 41.15187814528886, -8.645401858765176 41.152025582201084, -8.645392592043423 41.152116687090555, -8.645253971531496 41.15266596182852, -8.645181123563566 41.15291773119563, -8.645174691490308 41.15294542024317, -8.645174907913761 41.15297307973495, -8.645185172373601 41.153010751513506, -8.6452255484889 41.15307091554516, -8.64526244447661 41.15311098112535, -8.645456237078198 41.153228303174195, -8.64553644959419 41.1532807442572, -8.645727363538914 41.1534533986532, -8.645770827863764 41.15348337698162, -8.645870888162687 41.15352064811275, -8.64594420427033 41.15380507155578, -8.645989893902518 41.15429552931061, -8.645028752288953 41.15439201651377, -8.644947286663335 41.15419559847705)))",4.0,0.05333333333333334,União das freguesias de Lordelo do Ouro e Massarelos
965,169391,13120302804,13,1312,131203,131203028,028,04,02804,13120302804,1,11,11A,103.0,92.0,11.0,103.0,84.0,19.0,89.0,7.0,6.0,1.0,0.0,35.0,151.0,151.0,101.0,50.0,34.0,22.0,33.0,62.0,101.0,72.0,29.0,56.0,22.0,204.0,97.0,107.0,14.0,19.0,113.0,58.0,878.987738419624,45435.437153265,"MULTIPOLYGON (((-8.58939887549136 41.15461125635107, -8.588837042798401 41.15413826038249, -8.588038971701367 41.15345659235858, -8.588120364214745 41.15336096336413, -8.588796340657035 41.15304168990853, -8.588947612226782 41.152987570384845, -8.589131662701687 41.15293948078006, -8.589203580038975 41.152906988360044, -8.589370964987454 41.15276803205446, -8.589755434896245 41.15272388191725, -8.590037293202919 41.15271612709236, -8.59013646406679 41.15273981041623, -8.590551035582791 41.15265439007643, -8.590574874118692 41.15264947807522, -8.590819474170889 41.15263904193002, -8.590899786111303 41.15263865974992, -8.591148511151351 41.15265178172088, -8.591217863726051 41.152672033161004, -8.59176953281984 41.15277085594186, -8.591351159320572 41.15321517613266, -8.591210026924164 41.15339159077092, -8.59116336646715 41.15355043668287, -8.591142361673157 41.15371484429856, -8.591132465120209 41.15390172402831, -8.59112314413006 41.154135872526055, -8.591104832261145 41.154624921414346, -8.58939887549136 41.15461125635107)))",2.0,0.019801980198019802,Campanhã
966,169392,13120301704,13,1312,131203,131203017,017,04,01704,13120301704,1,11,11A,15.0,7.0,8.0,15.0,9.0,6.0,2.0,13.0,0.0,0.0,0.0,13.0,56.0,56.0,48.0,8.0,3.0,3.0,21.0,23.0,48.0,38.0,10.0,27.0,9.0,88.0,47.0,41.0,5.0,8.0,46.0,29.0,790.729484892696,34579.0202908637,"MULTIPOLYGON (((-8.579058456525043 41.15443957882677, -8.579049915860486 41.15426590614377, -8.579051000513 41.15420990655019, -8.578648724482617 41.15418685700641, -8.578443695578647 41.154190811283314, -8.578438556962396 41.15404799142934, -8.578383359530513 41.15404018193055, -8.578168426945538 41.15404000498266, -8.578031751624483 41.15398725689491, -8.577957110223352 41.1538965786531, -8.57782824804356 41.15364127322978, -8.577658456766034 41.15345848103659, -8.577529530414882 41.15333413939997, -8.577488403104104 41.15323492956774, -8.577355106990233 41.15287135876491, -8.577638720181822 41.1529149685649, -8.578493126837964 41.152798376208054, -8.578850709879777 41.15274236450523, -8.578854006253641 41.15274183850099, -8.579024078372425 41.15271849827512, -8.57922408772303 41.15269862559437, -8.57927321665763 41.152741033137204, -8.579743969550012 41.15307588449421, -8.579895227725501 41.1531813368371, -8.580004214205887 41.1532860174329, -8.580032894346578 41.1533307820811, -8.580077938066438 41.15340108171718, -8.58028199102426 41.15375790952661, -8.580423085897863 41.15399584120275, -8.580445369367094 41.15406499547158, -8.580438026584893 41.15411503238448, -8.580278765126568 41.154243030888026, -8.58006119138382 41.15446413178028, -8.5798823532201 41.154628609400746, -8.579775390765716 41.15467638532927, -8.579071397663686 41.15470319248858, -8.579058456525043 41.15443957882677)))",0.0,0.0,Campanhã
